Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latvia,18.08970895,18.53640935,19.41628352,20.37466268,21.29362269,22.60550669,23.10520291,23.51875515,24.33326488,24.7916333,25.52303829,25.49868825,25.94598906,26.30966408,26.66279967,26.95842394,27.60485451,28.30670921,28.48082858,28.55770233,27.26652565,25.39146153,21.28922998,18.01452851,14.89027609,12.96698754,12.9506355,12.3854674,11.83042282,11.12084049,10.22971321,10.8517341,10.90360865,11.23290283,11.44437978,11.74235618,12.43823368,12.95110037,12.29614871,11.55277281,12.62657913,12.1052648,12.07524466,11.8565635,11.68234433,11.9519662,11.96598767,11.81362977,12.37314564,12.22267011,11.64133999,11.62811912,11.10776034
Macao,0.361422335,0.362252043,0.380075252,0.445452858,0.532976795,0.449603058,0.442605625,0.463415779,0.460140937,0.491720286,0.526887786,0.508403623,0.53188381,0.712840564,0.695395312,0.638830331,0.781459532,0.951783285,0.933075881,0.956641486,1.01086273,1.007868497,1.048546194,1.122560156,1.249462263,1.203432964,1.400106922,1.527586216,1.687351676,1.730303577,1.738524342,1.811281358,1.95282341,1.990324065,2.286517511,2.303657746,2.285111794,2.063036857,1.73646534,1.897819701,1.882825506,1.862919554,1.91875012,1.977305729,2.245017817,2.985985852,2.84866932,3.366151825,2.670398224,2.884277149,2.301740243,2.376021608,2.414118188
Morocco,24.01649472,24.74717313,25.24731547,26.73807392,27.57372355,28.59664052,29.82088662,30.99566299,32.75632446,34.03238018,35.34228517,35.07584749,33.81966575,35.58203203,35.60445545,37.44326359,39.42498779,41.0978288,41.83671501,44.19092323,45.24971445,46.25731164,47.87114119,47.73110397,50.72961909,52.08325537,52.58747889,55.09888157,56.24643756,58.67569774,60.15147653,64.02809313,65.66003916,66.27105012,71.30745732,74.2378298,76.13862875,77.159025,80.24909448,80.71247187,84.72357131,90.19332851,93.0301079,94.04339998,95.58406102,97.8838439,98.3492081,102.3650498,104.43214,111.794778,108.0091368,117.3004336,114.7707033
Moldova,20.87239727,21.2703625,22.34953913,23.55244176,24.71767749,26.22601313,26.79159022,27.38896004,28.43342273,29.10839253,30.36401438,30.31363926,30.7434905,31.09823223,31.60045469,32.12749507,33.19322202,34.17003698,34.63544312,34.74829806,37.44709593,30.9664251,25.36511343,21.56050416,18.52110383,16.39836582,14.53394294,13.24311,11.94492831,10.4887998,9.827256715,10.02897296,10.27920938,10.85990349,10.8923547,11.18061914,10.98460118,10.83927051,10.50943618,10.3191885,11.45977221,11.66843913,11.32562827,10.67879819,11.2276204,11.54165312,11.83729064,11.87027178,12.57004068,12.62968046,12.33871353,12.95636098,12.32034738
Madagascar,20.98152918,20.01662311,20.46227568,20.89148131,21.23461174,21.55938373,21.53814063,22.41719832,23.66444518,23.78931954,24.53401679,24.49581306,24.6881843,24.70704446,24.9896498,24.71758449,24.79798697,24.5979721,24.77850692,24.76769304,25.24504046,25.31221831,25.65967567,26.20254502,25.85277157,26.38146731,26.46840178,26.74968038,27.24532818,27.44022256,27.66942666,25.75431588,24.02195903,25.07809202,25.68588036,28.16796165,28.50281409,29.13303629,29.67679364,30.04737968,30.68648812,30.86716952,32.14879287,31.61905716,33.21279508,33.64255671,33.78405442,34.37191371,33.18426104,35.21397869,35.02942516,35.14169425,34.97976942
Maldives,0.031556739,0.033011646,0.035044689,0.03894513,0.043344169,0.042500379,0.043915784,0.046237462,0.047985354,0.050670821,0.053676804,0.055673923,0.057502332,0.059861528,0.099304684,0.107395712,0.109225972,0.118860772,0.135557816,0.133841791,0.152483446,0.155360687,0.158194295,0.173505572,0.307644284,0.382439696,0.395213725,0.370756018,0.415196358,0.407643201,0.799711927,0.699456938,0.824823841,0.721203901,0.900123696,0.845143401,1.013559908,1.011556492,1.100985264,1.169399131,1.227896493,1.330537337,1.646248573,1.823074697,2.422561103,1.824658527,1.979949665,2.085362328,2.368852841,2.770243141,2.278440425,2.367909334,2.424252568
Mexico,217.9752739,219.8722352,234.1699808,246.7123041,266.7749943,281.3734279,296.9796511,307.5626215,334.7128225,351.9477405,384.330752,411.1672825,435.6500842,421.5704812,428.1196788,441.7320093,438.0705191,451.1200497,450.2294354,468.7954649,466.4191562,484.8764719,490.0428482,506.6915236,539.5524585,530.6131963,553.1021525,586.9242233,615.9997386,605.3052128,634.1671554,633.5603973,643.0250586,671.1905503,683.2034326,707.9797239,733.1250364,748.0986809,757.0813718,751.5575087,768.8431062,782.7106435,800.257143,793.1275827,781.8056686,790.363005,799.0470673,802.7415774,780.816983,790.9966286,739.3164833,765.4612665,819.8728829
North Macedonia,12.30744437,11.75101073,11.751362,13.12947688,13.51081553,11.46902713,11.86590424,12.13786558,11.82520759,13.00051683,12.16159911,12.99211599,11.60716317,11.049201,12.52279272,13.00176431,13.24511487,12.87767201,13.01565666,13.18202263,14.46872966,12.96891539,11.64246888,11.84800804,11.60470539,11.46476004,13.06858617,11.91603049,12.74180472,11.8387663,11.49396411,11.60019698,11.05019874,11.8196494,11.98278012,12.43957495,12.14204812,12.90334587,12.74776736,11.65786946,11.82250942,12.99017564,12.38842944,11.52017966,11.05260407,10.64509273,10.34651957,10.80179209,10.35348844,11.40782484,10.38655346,11.1529281,11.18380147
Mali,12.19263079,12.42515023,11.1046208,10.49131055,9.73937594,10.56023624,10.73095181,10.85572581,11.18330365,12.4684179,13.40269562,14.04933003,14.79819429,13.28677924,11.95463746,11.3407043,11.60388805,11.88697903,12.48031543,12.98144584,13.38938087,13.59136214,13.48508361,13.68821091,14.13429663,14.58458368,14.9733026,15.13694102,15.88194202,16.57428739,17.59599072,18.62007749,19.60586926,20.58259573,21.27925323,22.41542428,22.66516423,24.06616643,25.44414733,26.81491629,28.41304045,29.25415416,30.42798564,32.14000561,33.34236282,35.31066283,38.68998665,41.13264734,43.1326214,44.45928978,45.58683032,47.44891285,49.38321301
Malta,0.791633122,0.797067273,0.96808935,0.93501812,0.862719923,0.790517223,0.887915768,0.93581196,1.06869336,1.044262357,1.14092489,1.275334061,1.445573038,1.107989121,1.474777495,1.30575115,2.034000464,2.128693967,2.30582252,2.49156416,2.489836079,2.39197876,2.360734478,3.007776816,2.712068501,2.582879852,2.530727416,2.686039408,2.591294847,2.633807901,2.357014964,2.735765024,2.56051505,2.861795131,2.861840426,2.921890914,2.990724061,3.078187144,3.109971185,2.919265572,3.014526913,3.044923188,3.125982235,2.794643801,2.795691862,2.122457641,1.832453252,2.013664821,2.030216806,2.135571902,2.087001897,2.135483354,2.178168445
Myanmar/Burma,71.74052601,71.46121144,69.45698666,71.78174039,72.14436885,73.35782743,72.74340285,72.84149594,74.60791749,70.86569077,74.52292631,75.39525308,74.74573765,75.7469695,76.18029702,77.67072725,77.6442593,74.50656869,74.50490184,73.56762434,72.76710097,71.10964796,75.0261207,77.71373381,80.59524139,84.06981496,83.08566519,81.00572891,82.61633574,88.80427301,91.3285389,92.18337657,94.47307674,100.8431749,104.8263232,111.0596333,115.7707784,118.2509963,116.5933638,116.8658555,119.1990756,118.179358,120.3211333,123.6034886,130.22553,134.8278921,140.7935059,157.469492,160.0976015,162.1091219,163.5066094,166.9622487,169.3869112
Mongolia,15.87256887,16.25592752,15.89016847,16.40842378,17.16582166,17.83507044,18.17130682,18.95573983,19.36640511,20.23250597,21.07630248,20.20538459,21.13989869,21.58296845,21.9700424,23.55347398,24.78686613,25.85323418,26.87245069,26.24914449,25.92437094,28.90793984,26.63897715,25.34341746,23.36935829,24.21062175,22.91756486,23.20325372,23.93049769,24.61634502,25.37727563,23.16960456,21.08055274,20.4242908,20.36245774,25.06355143,28.1762503,31.07716602,31.98900819,35.63783748,38.50867926,43.92764317,45.01351278,47.26085026,49.79695867,48.37564933,56.15217474,62.66042854,65.93126035,70.1708996,64.73211111,62.1612844,62.79030708
Mozambique,10.29688825,10.47310912,10.10215565,10.4613087,10.38130411,10.05377663,9.924097835,9.843208491,9.539341014,9.540652952,10.06026463,9.895518837,11.30389882,11.19232511,10.32454993,10.83026403,10.65433783,10.27131167,10.03234471,10.42553381,10.38046015,10.14360271,10.51595939,10.74903291,11.16361735,11.48502688,11.75923791,10.58782685,12.58721656,12.18888628,12.98172106,13.74012642,14.60982765,15.14017549,16.27514001,17.9472274,17.96039601,18.64344112,18.44834435,17.66338868,18.72056756,23.85728965,27.15101243,28.89507223,30.40910417,30.18112645,32.89510807,35.74075652,38.69256477,36.61876496,34.71071952,37.7162427,40.07207115
Mauritania,5.69509574,5.553671875,5.116713839,5.014934357,4.368996248,4.497118905,4.724526489,4.918323729,5.015615658,5.187989984,5.304500643,5.594623253,5.720434873,5.25349663,5.223403765,5.500023461,5.399077975,5.864258458,6.219584654,6.515804936,6.649798309,7.038128874,8.30225078,8.416886539,8.390130384,8.507687092,8.867744415,9.278992691,9.653114476,10.273412,9.092788978,9.495778165,9.900984851,10.16916539,10.177442,10.40449076,11.14458316,10.87361197,10.66189678,11.16069895,11.43213108,11.81038812,12.37068135,12.41917929,13.14583547,13.5375691,13.39907227,14.67966891,15.08696099,15.67386158,15.76795793,16.32985654,16.6699246
Martinique,0.407022443,0.417265632,0.46313413,0.468910689,0.446017902,0.487936752,0.471270865,0.49783396,0.500347916,0.501677316,0.516183482,0.526749405,0.52098184,0.501857889,0.496362819,0.546401149,0.568027268,0.619524912,0.722943474,0.896217618,0.919047175,0.833727243,0.865905781,1.019675334,1.006011072,1.003665584,0.994881341,1.009037721,1.020718246,0.997892577,0.841419036,0.860675218,0.875119013,0.88800814,0.887284731,0.875025872,0.926763585,0.977401346,0.989877146,1.065411265,1.134745966,1.170904702,1.181418319,1.190037831,1.225492587,1.08162799,1.090387139,1.055090617,1.052521336,1.0439125,0.908715583,1.047825717,1.078386174
Mauritius,0.902753263,0.944568751,0.987923687,1.029496858,1.083475612,1.092869841,1.16022349,1.267100551,1.278765813,1.288721369,1.243613465,1.267483887,1.234822208,1.311733382,1.366408256,1.342605592,1.508767069,1.578938644,1.666325539,1.796769319,1.977805907,2.059183386,2.143554935,2.278386673,2.332457925,2.400677178,2.491710852,2.510003504,2.695644682,3.110733372,3.396664227,3.549893531,3.54146873,3.630012159,3.682462135,3.840495927,4.596475831,4.733184517,4.856240663,4.856728542,5.148374131,5.177687577,5.289509631,5.451261672,5.647720032,5.698822472,5.81210133,6.054223382,6.045463624,6.146602959,5.732386704,6.087337297,6.409048084
Malawi,2.739205835,2.844316086,3.028696103,3.1067893,3.255512775,3.37406365,3.538707101,3.625173804,3.722544783,3.789215532,3.884529611,4.016461927,4.112384497,4.16632676,4.296824607,4.589709984,4.705320881,5.037438094,4.767636974,4.957836279,6.396892307,6.649222078,6.790577454,6.845924202,6.78311257,6.898186532,7.113869934,7.331331828,7.840480666,8.032968234,8.674559677,8.768624761,8.827986322,9.037454838,9.129227241,9.73554016,10.21506829,10.90351073,11.48496665,11.66098327,12.44706051,14.10359521,14.45947097,14.18443664,14.53683384,14.93151755,15.33841409,16.29009703,17.55018762,18.92107983,18.94415175,19.7442254,20.91948119
Malaysia,33.13253702,33.92213366,34.69483857,34.99609402,37.45021011,39.4036851,42.37781829,42.59188772,44.76733025,50.78802446,52.37312967,53.42036874,55.74984577,62.16215339,66.05256317,68.77493266,71.27108586,72.85244657,76.71703156,85.51977828,94.79149627,107.9860174,112.2952578,120.2109681,127.0983607,133.9798278,151.6954103,164.2038034,162.2358296,171.6982929,185.3083826,192.3689335,202.7694844,215.7185563,233.3864285,246.0780899,254.3634344,271.8968409,285.4318164,264.2080067,279.8170538,282.236608,284.6404628,304.1564549,318.5790266,321.3094313,318.393876,307.9345242,326.3141507,329.6678761,324.5208605,334.6704279,353.9173949
Namibia,6.544272511,6.646145544,6.747194825,6.8554169,7.498958344,5.638980345,5.6691224,6.410080459,6.466018594,6.892357327,7.138403154,6.072973783,5.539166008,5.465467533,5.54879003,5.649672372,6.040549885,6.41680846,6.771495757,6.742559565,6.638390762,6.771546371,6.740771501,6.67217789,6.860018379,6.971378378,7.162429508,7.429066456,7.722408665,7.895635031,8.500327994,9.003895433,8.506744465,8.755017243,8.89656685,10.69703517,9.233270587,9.266497886,10.16098924,10.12072243,10.12999818,10.2787333,11.56805393,11.13548775,11.86461032,12.00046896,12.93932197,12.45930287,12.45318849,12.8096719,12.41282293,12.63382687,13.1028374
New Caledonia,1.352798947,1.354034965,1.422335924,1.645522162,1.911382231,1.67259792,1.654248351,1.740804028,1.762663452,1.856892471,1.960983914,1.908331415,1.393855343,1.341388001,1.412748869,1.78979698,1.733143573,1.87379733,1.844940388,1.942837393,1.908731233,2.011878282,2.007719012,1.929596836,1.926134327,1.915278558,2.090136146,2.107624054,2.152193679,2.221987998,2.664740425,2.667138653,2.914102057,3.160425771,2.877670541,3.143171364,3.053395842,3.09628904,3.112227936,3.178504688,3.975487506,3.949686858,4.000493146,4.380003571,5.337125981,5.135991774,5.507804524,5.331096909,6.788701504,6.832175535,5.46638975,5.647866409,5.687909565
Niger,11.31056251,11.6601229,11.88784929,9.158755781,9.239486453,9.899298476,10.68800023,11.7453787,12.18698067,12.61769319,13.16949037,13.84911018,14.48269944,15.25180797,11.3200047,9.908469582,10.26177554,10.59230172,10.9913855,11.41857401,11.67879842,12.11906505,12.57524442,13.31084677,13.72684219,14.28601289,15.00276467,15.77943385,16.46434331,17.09878575,17.50564874,18.30193257,19.08959047,19.93757233,20.8063944,21.58144992,22.35552112,23.27090345,24.23100558,25.31974365,25.17346767,26.02033185,27.84634918,29.26687385,30.66228828,31.79086054,33.21890003,34.52864135,36.18944102,38.04782581,39.87859904,41.56789313,43.24013876
Nigeria,186.6833108,201.7904628,236.9509708,268.0604505,301.2995257,247.6805434,282.1321161,277.0141459,267.1566421,329.9671357,304.9771777,244.1603729,232.1663125,230.0411916,242.8676976,255.7227153,253.1519137,241.1658951,261.1939953,286.6985324,287.3138733,303.4141028,327.9956908,332.1684813,357.3490377,389.5161505,448.3535836,424.6897654,392.9884354,381.3488323,419.5390184,427.4986177,375.348295,414.8495838,407.7101466,399.9787746,375.6288441,356.6226988,359.4728577,339.942321,367.0219168,391.0095488,395.2177919,398.0701105,410.4858789,404.0840574,400.6790087,408.7509736,419.4781074,434.7075303,408.2454657,409.448496,407.6902384
Nicaragua,9.224855621,8.833004229,8.909443862,9.334819127,9.834296272,10.0693122,10.55379793,11.36401554,11.11432881,9.599953675,9.313857485,9.548665655,9.639977254,9.460533642,9.647829349,9.751428884,9.646208097,9.146032279,9.3682503,9.730558578,10.61437705,9.504282068,10.42547909,11.07410585,11.44261027,10.97652293,11.04518086,11.75091585,12.16955314,13.15555286,13.66184607,13.91348743,14.20886797,14.96550234,14.90077934,14.97990873,15.59490871,15.84948054,15.72322367,15.8035969,16.22515916,17.25400774,17.76106208,17.8143016,18.55205415,19.75718648,19.93414436,19.9781612,19.57347539,19.96401555,19.83910066,20.58780732,21.0252242
Netherlands,182.3916703,184.317044,203.0377258,212.6826287,208.8134712,201.356939,212.8762698,210.8449163,216.1766064,226.9312355,219.7109208,218.0649351,206.2540016,202.9717402,210.503891,214.8846395,217.5166801,222.0644998,221.0509665,224.1535367,228.3423945,234.1732191,232.9883537,236.5626797,238.1284793,241.2253858,253.0343132,242.7529428,242.5142833,231.5160874,229.767462,228.8832783,227.6162746,229.9923471,233.1424985,226.1314871,222.4310488,222.4566665,218.3542427,212.0507638,224.3972765,210.8816373,210.5777439,209.6684961,201.012905,208.3827777,210.4157238,206.2693213,199.8226249,193.6682942,176.8817935,178.6971545,167.8474032
Norway,55.20063189,53.62092007,57.22371628,58.89669223,57.90934586,56.60940265,59.64129788,60.89997281,60.64664486,64.61729718,63.32752004,59.66940825,55.52651634,56.09497025,59.270376,60.08127598,61.96370191,61.14669121,63.13833036,62.92261699,62.91409689,60.22560072,60.930512,64.1053676,67.62736169,68.06185395,70.18497311,73.29736326,74.23827311,76.00642652,72.38090955,73.18216424,72.69682181,76.7127689,77.54825205,74.50899094,74.85733565,75.54859567,76.04152033,73.27200718,76.16419045,73.81092085,72.39087105,72.57262494,72.53817355,74.29556737,73.37779417,73.86242733,72.7016597,70.39571513,70.08284842,71.67911199,69.96548401
Nepal,25.31178749,25.63542444,25.30728292,26.45619117,26.81136813,27.2507013,27.52387125,27.95423352,28.18204064,28.39472448,29.25680808,29.36169269,28.90187907,30.04897182,30.53730153,30.43450104,30.20852552,31.09602151,31.38985409,31.11402681,31.60499222,31.52381474,30.37167903,31.95528194,32.24712789,33.76919501,34.14387431,34.44375298,34.79417751,35.723745,36.06350399,36.35016848,36.15809436,37.09834081,36.91493364,37.50923017,37.40725128,37.31280453,38.88829301,40.58954599,41.37546076,42.59892697,44.16487566,44.45606402,45.92201237,45.72637957,49.3764244,53.40130134,55.35634649,54.54112638,55.48455354,56.55624126,56.73514222
New Zealand,57.27736041,55.55954503,59.71706726,60.54462253,61.7160802,60.78566904,63.12082799,64.17478206,64.02979147,62.12054689,64.53825563,64.51568605,66.45747139,66.71403766,67.86779588,68.39101483,68.4360977,68.00156652,69.76006438,68.59031008,70.54439609,70.88925723,72.00922755,72.68548253,75.05445149,76.42511751,77.16786897,79.73077183,78.61685754,80.88184361,81.82409848,84.29881999,86.16903625,87.64900349,87.61486963,88.08182058,88.6465823,87.40190706,87.05733413,84.83328002,85.2133712,84.73883511,87.33270094,86.19197162,87.72410673,86.67708359,86.60583767,87.97445475,87.71567607,88.88405614,85.20868198,85.14030612,82.72040077
Oman,14.17236004,14.19439993,14.05162676,14.3683465,14.72792802,34.11570214,37.66344205,37.06381744,31.61037409,28.95110614,20.22907255,22.71448478,21.04449572,24.04467632,22.96070378,22.2335055,25.56278186,25.82352427,27.95194833,28.44974637,33.4647873,40.96786994,38.17208425,36.11504063,35.29917943,40.28396325,42.54526624,45.95191592,42.32638757,46.50144388,52.02091613,58.27900925,61.44814221,67.08056801,65.59333503,66.64775504,74.56651544,76.45025984,75.86734972,78.11420064,82.9228778,92.48343433,101.6393232,106.8937762,111.2470564,117.1684926,120.7988598,121.26211,126.0003883,127.3229961,122.6442421,131.6921288,137.2437258
Pakistan,104.9935123,105.3157335,107.2665791,110.3564932,114.3593453,119.807278,121.4402965,127.251907,132.4734769,137.3134488,138.0864911,143.8939784,150.9454242,154.6448542,159.6499995,167.1884758,182.1513861,190.8208684,198.7946916,208.1122603,215.0328795,215.4934168,226.4157484,238.8180208,243.6957326,255.2872957,264.69548,272.035461,278.467669,291.9807125,296.5939573,300.2554147,307.3543096,320.84116,341.862476,351.1286537,373.0644222,395.3081459,399.2880142,409.5946292,400.0936511,411.1470169,414.0767662,428.0903369,445.132805,455.7529417,487.4225678,512.766219,510.5590106,517.3047119,527.436054,561.0149028,546.0993069
Panama,6.38124788,6.571237173,6.888963472,7.280622949,7.436552484,7.58205444,7.64680555,7.606309455,7.440516619,7.762979947,7.572162436,7.253960985,7.65501939,8.148831034,7.524904469,7.329898811,7.427876459,7.726107759,7.019948727,7.190833672,7.365886992,7.858860577,8.580796217,8.727709846,9.063843178,9.417067707,9.456939822,9.472696364,10.76670039,10.0212043,10.19541432,11.71546615,11.01091332,11.12029578,11.13863789,12.93492305,13.41970525,13.35352536,13.35337253,14.85743869,15.46470781,16.52529371,16.98535406,16.8810063,17.22934431,17.03105407,17.22068037,16.74904998,16.70446563,19.90970836,16.4644611,17.86419001,18.47764433
Peru,39.37586652,40.29518305,39.42555576,40.58465155,42.70657653,43.05993626,44.06569724,44.13083935,45.12307354,47.17844389,48.00189029,50.01696575,50.09188159,45.69873269,47.64046853,46.50878699,48.50708722,50.99980571,51.15300974,47.98146316,47.00329807,46.25106523,47.04183325,48.79538609,50.17439668,54.84465191,57.90402724,57.98271625,58.26263606,61.09215183,61.56879113,58.86665364,60.70676396,60.89538495,64.97546247,66.33850676,66.08396405,69.75320671,73.40399898,77.37783693,82.96203531,88.34370753,88.73300329,90.38652072,93.87012209,95.6127257,99.08953377,96.52113335,96.67523073,100.8267408,89.32034333,97.73399468,105.1393593
Philippines,90.67302615,92.92328675,92.96707758,101.6368973,99.33885634,100.6045839,98.5657511,101.8119269,103.6425358,107.7485443,102.3062451,99.81784095,98.84705498,100.669009,96.95126333,97.89182361,96.69094331,102.1809777,105.4731801,108.0421355,109.8124374,109.7243774,111.723872,116.3775767,122.9872386,135.1183464,140.9045631,149.6322718,142.7631262,148.130803,149.3622917,148.2258238,151.5865754,155.1940906,158.7461836,162.9580102,155.8579379,165.0832513,167.5267948,170.5845318,176.2076402,177.7336959,182.9571372,193.8690356,200.9184208,210.1037289,221.0367881,239.38569,246.0318036,253.3936024,242.6426933,254.430064,265.2959407
Palau,2.149708935,2.14991596,2.149918427,2.150011675,2.150109214,2.150170874,2.150329395,2.150394028,2.150456254,2.150403229,2.150213731,2.182756425,2.167340668,2.250374464,2.488478387,2.014441194,2.196111708,2.302401161,2.204097335,2.301554508,2.326248714,2.308998486,2.112244131,2.161707972,3.234449821,2.53756566,2.387599378,2.683618919,2.42586342,2.586792705,2.233509165,2.476739769,1.508363361,1.79341615,1.596526338,1.841101458,1.800077434,1.463170834,1.480553235,2.281898901,2.204632917,2.46611304,3.722041262,1.881455097,1.323041362,1.253168466,1.20068732,1.255255456,1.287040633,1.326746455,1.335787599,1.389350284,1.418060484
Papua New Guinea,1.855546249,1.897622496,2.015291742,2.302276814,2.685351682,2.41464047,2.435467501,2.545719163,2.562360832,2.712572948,2.866296496,2.884370495,2.928367254,2.96922257,3.092775532,3.255764676,3.175696537,3.625302744,3.516467928,3.448719168,3.847950322,3.912223365,4.158116234,4.225352856,4.253467159,4.494475181,4.72721891,4.780126246,8.096182542,5.160805046,6.537605132,6.63080096,7.389014954,7.652124244,8.170907249,9.572291032,10.09296991,9.034358787,9.637685773,8.108249172,6.978223235,7.259344079,7.055440388,7.441326526,9.705268925,11.14021922,11.97308418,11.82260747,11.79245221,12.30267502,8.88508811,9.128328607,9.096812603
Poland,486.545021,498.0742832,515.4475286,540.873472,560.3494361,580.8457891,607.1429482,622.370043,657.9998634,660.0061262,661.3686795,601.3382124,621.6246566,622.0621076,634.4339652,641.8450478,648.5440941,660.8776971,648.0243029,616.827165,514.6131733,503.7000305,489.5467665,485.4103867,478.4723365,479.6059363,492.7821896,484.0367866,443.7726569,430.4447151,413.2143815,408.1132121,400.8726525,410.9964991,411.4096505,412.0293393,426.2634491,424.179344,415.8218913,397.6888648,418.102387,414.8478137,409.9089647,403.7583853,388.4658504,389.9911308,400.0406635,413.8028879,411.1161189,392.3673797,374.3348545,406.9368987,400.823804
Puerto Rico,30.65400945,32.79021495,39.55064436,43.96316087,41.62082686,39.09563501,42.75295187,47.85259054,48.51532707,41.85021562,34.58661827,30.11197402,23.5513296,24.01956129,21.84996655,19.45009992,23.68826571,21.28528007,24.53891073,25.57857584,21.71095128,22.33412992,22.76334789,23.3755417,23.87750039,24.26906362,24.60518769,25.21063208,25.59206497,27.29695917,27.36368415,27.17486961,22.6282347,28.5505013,28.71185955,28.58548751,19.1775895,20.12691122,17.66258992,16.26277808,15.66246628,14.02705657,13.65788116,13.70337219,14.02014555,14.2154071,13.41436626,13.99777911,16.20275126,14.93424089,14.95918864,15.51749011,15.264586
North Korea,100.0880593,100.721238,104.0236921,106.4937835,110.3480143,114.7451768,121.6885627,128.3769066,137.0428285,146.548181,153.5230196,157.8176374,163.9125554,169.4125771,174.8940399,180.4963555,178.3908798,172.7912763,176.314713,176.506459,169.8363275,163.4469367,147.336843,137.7089157,125.9172149,117.3435268,107.5237902,105.2664631,90.06027667,97.61931606,103.9438561,107.7258447,104.0383722,106.2140201,108.7584853,113.5631873,115.3078012,99.66750616,106.9923465,85.97013984,82.34894358,68.15894432,69.21931886,58.45251296,62.05751104,55.74601657,61.37597944,83.98679721,78.54633671,84.58247239,80.42387863,82.59283215,81.29251556
Portugal,29.95099354,30.89151529,31.58638388,33.98159982,33.44081268,35.01297772,36.21863123,36.88362606,38.95171036,42.03044146,43.21268682,45.00438942,47.63979073,46.36099956,44.477056,43.28984511,47.87722861,47.81882001,48.7412041,57.84260713,59.46477215,61.01489854,64.78338683,63.59917113,66.57333534,69.37455855,68.32007821,71.16703289,76.02961676,83.04753763,81.9294391,80.44478815,84.83388413,79.69789323,81.25707964,84.1176946,79.44404551,77.97367738,75.3824276,74.38952068,69.13470955,67.44995309,65.56626103,63.75184396,63.51745487,67.7793864,66.89242474,72.18882818,68.29549159,63.91699149,58.4305868,57.57871023,59.71253487
Paraguay,10.66082323,10.98114867,11.32658187,11.94477425,12.25906769,12.85341003,14.03164397,14.92586191,15.20415961,14.94550731,15.16360032,16.2847744,16.99892647,17.47687231,18.22349782,18.80496712,19.19007066,19.9797824,20.97459497,21.17005554,21.37978575,20.0736118,21.01119298,22.94560236,24.36524871,26.20882394,26.1877859,26.58589453,26.76155066,26.28836855,25.63406111,26.2140236,25.39737226,27.31532417,26.42215589,26.63246412,28.46824534,30.53210104,31.72521382,34.30209095,37.2822654,37.6644358,38.86113556,39.37044114,41.81283223,41.69079277,42.19624552,43.2370766,42.81855548,43.25361761,43.49144213,45.56604549,45.56526005
French Polynesia,0.213055341,0.21501233,0.225083973,0.256440269,0.298405641,0.262353146,0.261812449,0.27513056,0.275672653,0.291896344,0.312003786,0.436216408,0.532806253,0.67053703,0.869709637,0.844537906,0.921958226,1.032666375,1.027004311,1.000895319,0.960614733,0.971423467,0.93133176,0.916541653,0.781158035,0.783340039,0.787161682,0.84249809,0.874342806,0.854887469,0.941333793,1.049137403,1.084762121,1.143015402,1.089498976,1.150052081,1.08580671,1.101267873,1.12636235,1.123431781,1.162055879,1.132810114,1.099825579,1.163807592,1.153510855,1.190797802,1.193728903,1.189014758,1.22313743,1.278429324,1.061449228,1.099220742,1.122112222
Qatar,24.29446714,27.9210176,32.95548257,37.56878731,32.44007175,30.34776292,30.15141684,27.01697886,30.00343382,29.89364504,26.39493683,22.56524112,22.07088352,20.1455673,27.62626059,24.75273456,25.9565975,25.81906004,27.34544636,29.0615499,29.08065387,30.21054064,31.91509281,32.33922874,33.62443393,33.37966502,39.02556393,56.84271815,59.17469244,66.00833836,69.91205527,67.04823763,71.37608499,77.81949359,82.43312489,83.44548519,91.80513399,103.3355994,113.9083796,118.9655614,137.2115978,157.8379194,166.6436412,176.8541121,182.4028927,187.6059357,190.2863522,190.788393,190.6426714,192.4052902,191.1989537,197.5112087,194.6521137
R�union,0.492185642,0.491767121,0.495710492,0.513412836,0.539101827,0.554852038,0.585059915,0.616445956,0.601085515,0.665358132,0.650799045,0.652213601,0.667636264,0.790868551,0.846166736,0.846721785,0.863674376,1.217654695,1.302349374,1.276235017,1.16311373,1.575980549,1.439145358,1.665795438,1.717853155,1.726160708,1.783927085,1.781806028,2.263725087,2.306122256,2.425221524,2.441890083,2.552345671,2.622865168,2.859475978,2.757102928,2.676833275,2.540307548,2.739903608,2.826766641,3.039594556,2.946368846,2.789048408,2.705558205,2.807211417,2.926096774,3.020849445,3.056727379,3.061665503,3.057435497,3.000734162,3.062320549,3.147161618
